58 2e-05
59 4e-05
61 0.00014
62 0.00038
63 0.00052
64 0.0011
65 0.0022
66 0.00424
67 0.00734
68 0.0115
69 0.01896
70 0.0275
71 0.04106
72 0.0576
73 0.0768
74 0.0973
75 0.11636
76 0.13486
77 0.15036
78 0.1608
79 0.16376
80 0.16116
81 0.14968
82 0.1339
83 0.1203
84 0.09436
85 0.07822
86 0.06032
87 0.04404
88 0.03056
89 0.01986
90 0.01276
91 0.00874
92 0.00568
93 0.00382
94 0.00198
95 0.00118
96 0.00046
97 0.00012
98 2e-05
