29 8e-05
30 0.00012
31 0.00024
32 0.00038
33 0.00072
34 0.00154
35 0.0029
36 0.00522
37 0.00696
38 0.01156
39 0.0187
40 0.02514
41 0.036
42 0.0495
43 0.06574
44 0.07966
45 0.103
46 0.11798
47 0.1315
48 0.14364
49 0.148
50 0.15186
51 0.14638
52 0.13632
53 0.12406
54 0.10974
55 0.09424
56 0.07792
57 0.06094
58 0.04482
59 0.03402
60 0.0247
61 0.01686
62 0.01126
63 0.00718
64 0.0046
65 0.00272
66 0.00172
67 0.00096
68 0.00054
69 0.00028
70 0.0001
71 0.0001
72 8e-05
75 2e-05
