13 4e-05
14 0.00014
15 0.00036
16 0.00056
17 0.00124
18 0.00218
19 0.0052
20 0.00882
21 0.01552
22 0.02484
23 0.03744
24 0.05446
25 0.07534
26 0.0952
27 0.11558
28 0.13544
29 0.15242
30 0.16378
31 0.17026
32 0.16878
33 0.15424
34 0.13706
35 0.11912
36 0.09906
37 0.07556
38 0.05808
39 0.0444
40 0.0318
41 0.02076
42 0.01318
43 0.00834
44 0.0046
45 0.0029
46 0.00168
47 0.00092
48 0.0004
49 0.00024
50 4e-05
51 2e-05
