233 9.340000 1.030008
234 9.380000 1.025630
235 9.420000 1.025745
236 9.460000 1.024979
237 9.500000 1.021621
238 9.540000 1.020951
239 9.580000 1.019391
240 9.620000 1.016969
241 9.660000 1.016997
242 9.700000 1.017924
243 9.740000 1.017732
244 9.780000 1.014245
245 9.820000 1.012755
246 9.860000 1.011170
247 9.900000 1.010916
248 9.940000 1.006618
249 9.980000 1.004611
250 10.020000 1.002686
251 10.060000 1.001448
252 10.100000 1.000156
253 10.140000 1.003231
254 10.180000 0.999337
255 10.220000 0.999525
256 10.260000 0.997289
257 10.300000 0.999277
258 10.340000 0.998384
259 10.380000 0.997525
260 10.420000 0.996537
261 10.460000 0.994837
262 10.500000 0.995824
263 10.540000 0.993760
264 10.580000 0.995346
265 10.620000 0.993578
266 10.660000 0.993901
267 10.700000 0.993989
268 10.740000 0.995479
269 10.780000 0.993708
270 10.820000 0.992971
271 10.860000 0.994167
272 10.900000 0.994525
273 10.940000 0.995609
274 10.980000 0.994649
275 11.020000 0.994723
276 11.060000 0.994131
277 11.100000 0.994260
278 11.140000 0.996085
279 11.180000 0.996332
280 11.220000 0.996826
281 11.260000 0.996456
282 11.300000 0.997822
283 11.340000 0.998978
284 11.380000 0.998490
285 11.420000 0.997804
286 11.460000 1.000536
287 11.500000 0.999884
288 11.540000 0.997763
289 11.580000 1.000697
290 11.620000 1.000978
291 11.660000 0.999748
292 11.700000 1.003426
293 11.740000 1.004507
294 11.780000 1.005568
295 11.820000 1.004336
296 11.860000 1.005498
297 11.900000 1.005754
298 11.940000 1.005712
299 11.980000 1.005436
