# 144 unweighted eigenmodes (sorted), first 0 are projected out
-0.000000 0.171495 0.000145 0.044650 -0.088444 0.048814 -0.027124 0.060145 0.114398 0.034602 -0.004302 0.069898 -0.045946 0.016931 0.031018 -0.101745 0.132472 0.032279 0.034664 0.123593 -0.062074 -0.065653 0.026074 0.004733 0.065963 -0.011448 -0.001058 0.049736 0.041330 -0.010634 -0.012930 -0.007268 0.028345 -0.084932 0.015533 0.020540 0.125663 -0.104276 -0.003217 -0.132431 -0.089413 -0.005702 -0.069430 0.030832 0.010931 -0.012153 0.071457 -0.013491 -0.000965 0.021821 -0.036145 -0.107781 0.109829 -0.000882 -0.146171 -0.061786 0.044853 0.125156 -0.038776 -0.053082 0.049796 -0.046528 -0.214983 0.027621 -0.135528 0.056260 -0.071196 -0.074519 0.119763 0.121681 -0.057079 0.001398 0.052412 0.052129 -0.122582 -0.092240 0.001589 -0.014101 -0.002794 0.008880 -0.013236 -0.017488 -0.022889 -0.177343 0.107940 -0.077065 0.048183 0.127770 0.146911 -0.080365 -0.040139 0.016880 0.109320 -0.097039 -0.022641 -0.207127 0.001440 0.158694 0.022644 -0.117919 -0.008937 -0.091017 -0.134839 -0.027453 0.094961 0.138897 -0.148640 -0.111225 -0.216174 0.161054 -0.083180 0.085962 -0.046070 0.183992 0.135210 0.224458 -0.028143 -0.018648 -0.018706 -0.073810 0.041144 -0.036664 0.046014 0.076178 0.054252 0.046953 -0.042740 -0.063488 -0.033494 -0.077813 0.102564 -0.037139 -0.055043 0.091882 0.103869 -0.024090 -0.084285 0.015170 -0.036053 0.055189 -0.067662 -0.047443 0.003774 -0.061591 
-0.000000 0.000145 -0.171495 -0.102709 0.012098 -0.080240 0.014717 0.062144 -0.055711 -0.041141 -0.118098 0.001777 0.021700 -0.045909 0.003329 0.029057 0.005661 -0.127140 0.002424 0.000821 0.018562 0.104972 -0.017685 0.036495 -0.049847 0.115644 -0.029378 0.027528 0.011217 -0.045431 0.002979 0.090604 0.104599 0.008764 0.039343 -0.013641 0.000024 0.106185 -0.032958 -0.021738 0.109770 -0.017043 0.046163 -0.078155 0.055979 0.009998 -0.076655 0.003730 0.004435 0.086050 0.025955 0.035661 -0.041452 -0.013657 -0.045887 -0.068313 0.009464 -0.045797 -0.123832 -0.098700 0.049761 0.022220 -0.074857 -0.114874 0.031907 0.134671 0.022913 0.008473 -0.045764 -0.063096 0.009343 -0.005060 -0.105905 -0.025010 -0.010971 -0.128699 -0.020251 0.156820 -0.091300 -0.110182 -0.045826 -0.057554 -0.075333 -0.002828 0.050051 0.078914 0.154755 -0.103312 0.062913 0.116969 -0.139370 -0.053129 0.073177 -0.187168 0.132249 -0.173251 -0.056520 -0.105844 -0.219650 -0.236132 -0.029174 0.202147 0.055010 -0.011616 -0.094832 -0.123302 0.043013 0.074022 0.075560 -0.029811 -0.028606 -0.070575 0.053283 -0.021273 0.011317 0.078118 -0.062487 -0.034973 0.062160 -0.094278 0.076264 -0.068529 -0.042160 -0.040567 0.044879 -0.132217 -0.226036 -0.074275 -0.098697 -0.082658 0.019524 0.034486 -0.082915 -0.044766 -0.043048 0.064975 0.046428 0.077089 -0.111927 0.116200 -0.121206 -0.114625 -0.117046 -0.179330 
0.171495 0.000000 -0.000000 0.049740 0.131984 0.122402 0.043462 -0.116456 0.088626 0.059220 0.002407 0.026638 -0.026683 -0.115070 0.023380 0.093304 0.035250 0.018164 0.015227 -0.103991 0.087276 -0.043028 0.039752 0.001252 -0.037988 0.049739 0.010099 -0.175843 -0.120341 0.015119 0.116029 -0.030240 0.055193 0.036349 -0.027175 -0.073607 -0.084060 -0.033438 0.050638 -0.061748 -0.143157 0.055539 0.043728 0.072003 -0.044894 0.048947 -0.027578 -0.107755 -0.053963 0.015204 -0.017922 0.024335 0.007710 0.004352 -0.051447 -0.129117 -0.008378 -0.078226 0.003861 -0.109636 0.045376 -0.176333 -0.028138 0.108366 0.033956 -0.015005 -0.014298 -0.044647 0.007769 -0.017010 -0.028156 -0.088631 0.013064 0.094544 -0.087882 -0.094424 -0.068867 0.036555 0.055962 -0.036473 0.004573 -0.037437 -0.104486 -0.038977 -0.026657 0.170554 -0.135579 0.013646 0.037753 0.205847 0.195038 -0.197547 -0.125754 -0.075587 0.009079 -0.088516 0.002888 0.133860 -0.108709 0.056984 -0.220189 -0.119109 -0.131914 -0.019330 -0.045520 -0.145131 0.089265 -0.017721 0.017458 -0.180674 -0.190654 0.002912 0.044756 0.053932 -0.214597 0.072559 0.068608 0.017153 -0.056800 0.006980 -0.035320 0.042889 0.022231 0.165470 -0.038097 0.024587 0.057531 -0.023855 -0.033848 -0.005764 0.030447 -0.126205 0.000777 -0.089009 0.060119 0.007427 0.109090 -0.121612 -0.044289 0.038456 -0.001579 -0.019768 -0.000169 -0.016384 
-0.000000 0.171495 0.000145 0.011844 -0.093919 0.015135 0.074960 0.081961 0.140662 0.027575 -0.013251 0.038007 0.055742 -0.006502 0.072902 -0.073532 0.119640 0.038345 0.070268 -0.057177 -0.039993 0.052353 0.004128 0.035089 0.048976 0.043565 -0.000908 -0.020007 -0.034077 -0.040163 0.032691 -0.008524 0.069092 -0.148291 0.065501 0.009915 -0.155301 -0.020085 -0.033685 0.101339 -0.046001 -0.023916 -0.106210 0.004733 -0.019949 0.039616 -0.055183 -0.029110 -0.029355 0.017557 0.002736 -0.055879 0.071152 -0.034056 -0.064757 -0.111980 0.158472 -0.193792 0.046104 -0.124665 -0.078301 -0.088693 0.156191 -0.032890 0.016959 -0.072963 0.119733 0.120730 -0.055035 -0.040763 -0.029191 0.001906 0.050354 -0.032805 -0.062931 -0.036169 0.066541 0.022214 -0.020041 0.009340 -0.013115 0.022707 -0.097908 0.033189 0.103862 -0.037439 -0.129319 0.016709 -0.110004 0.110551 0.009352 0.032236 -0.181097 0.095875 0.126366 0.149542 -0.097697 -0.078253 -0.035366 -0.148249 0.076856 0.011651 -0.047582 0.146545 0.085545 0.146735 0.003490 0.092182 0.065900 0.165409 -0.072952 0.048150 -0.101721 0.170273 0.125499 -0.182354 -0.131585 0.175378 0.133164 0.124394 0.067718 -0.071858 0.167299 0.031357 -0.084931 0.015279 -0.140042 -0.041187 -0.061617 -0.060316 -0.044135 -0.011629 -0.053323 -0.079016 -0.064340 -0.089438 0.074376 -0.067480 0.066025 -0.056035 0.077546 -0.044393 0.015513 -0.033327 
-0.000000 0.000145 -0.171495 -0.118891 -0.027118 -0.077062 -0.101343 -0.030568 0.014008 -0.037845 0.144719 0.074372 -0.010944 0.010709 -0.003651 -0.008944 0.019162 0.075980 -0.014367 -0.007862 0.062105 0.149828 0.068914 -0.036892 -0.044505 0.041910 0.085150 -0.017799 0.122783 0.022932 0.031849 -0.058048 0.063882 0.109025 -0.120863 -0.027834 0.068921 -0.005653 -0.022395 -0.054113 -0.176310 -0.052788 0.146652 0.012765 -0.140274 -0.037699 -0.121489 0.051930 -0.083136 0.039873 0.044081 -0.049201 0.043021 -0.080586 -0.037119 -0.024257 0.006312 0.026917 0.127124 0.020166 0.025652 -0.094197 -0.041123 0.153756 -0.018449 -0.057734 0.021523 -0.017608 -0.056239 -0.066960 -0.012855 -0.002260 -0.030407 0.012621 -0.099708 -0.101239 -0.012113 -0.050675 -0.006000 0.036879 0.043124 -0.024804 -0.084680 0.113528 -0.036769 0.072798 -0.111872 -0.076074 0.070469 -0.020780 -0.034177 0.154954 0.118911 0.062114 -0.162100 -0.047707 -0.173436 -0.158725 0.215370 0.120543 -0.056966 0.180588 0.163411 -0.156411 -0.063114 0.134783 -0.075478 -0.057542 -0.062616 0.095296 -0.022128 0.128188 -0.147090 -0.149210 -0.055948 0.031182 0.038825 0.012700 0.039211 0.062437 0.035365 0.080234 0.061102 0.132612 -0.124427 -0.097059 -0.144334 -0.005494 -0.051030 0.024222 -0.020299 -0.038420 -0.095879 -0.064924 -0.008574 0.029542 0.035003 -0.047163 -0.015702 0.032993 0.067196 0.089707 -0.184375 -0.061555 
0.171495 0.000000 -0.000000 -0.000481 0.145847 0.050883 0.054646 -0.053409 0.093376 -0.026381 -0.022533 0.050158 0.059868 -0.154078 0.006256 0.115662 0.028266 -0.001175 0.070301 0.007639 -0.041140 -0.016385 0.087685 -0.008240 0.006897 -0.018556 0.000335 -0.064880 -0.063639 0.009739 0.020076 -0.020093 0.048866 -0.068411 -0.020900 -0.132789 -0.061673 -0.030825 0.110086 -0.000161 -0.051532 -0.017348 -0.020287 -0.012493 0.020832 0.088937 0.001660 -0.101809 -0.091844 0.104225 0.064309 0.047548 -0.051676 -0.086851 0.057978 -0.120965 -0.058805 -0.079411 0.018943 -0.093188 0.025516 -0.102793 -0.001149 -0.073238 -0.057416 0.018870 -0.130717 -0.112165 0.122888 0.121039 -0.085659 -0.041362 0.071747 0.065181 0.013415 0.034493 0.000041 -0.075263 0.005413 -0.041086 0.051765 -0.056587 -0.068884 0.009555 0.123339 -0.158098 0.012895 -0.003809 0.109755 -0.045508 -0.119599 0.149705 -0.020532 -0.132968 -0.120592 0.088793 0.183618 -0.098274 0.019497 -0.037068 0.194449 0.059438 0.126213 0.058800 0.030373 -0.056051 -0.029970 -0.001460 0.042762 -0.022161 0.226139 -0.019879 0.007353 -0.072675 0.067475 -0.074198 0.070152 0.072435 -0.097859 0.112157 -0.148614 0.128459 0.073236 -0.194104 -0.101981 -0.087971 0.089926 -0.148578 -0.125402 -0.117156 0.139960 0.079480 -0.104885 0.023219 0.109605 0.164353 -0.041637 0.042388 -0.111717 -0.064036 0.045392 0.070773 -0.020456 0.022833 
-0.000000 0.128626 0.000109 0.152830 -0.000000 -0.000000 -0.259813 0.236149 0.000000 0.000000 -0.021784 0.144166 -0.067019 -0.122735 -0.067621 -0.000000 0.081225 0.025962 -0.000000 0.276601 -0.000000 -0.000000 -0.000000 -0.374343 0.000000 -0.062358 -0.000000 -0.025709 0.000000 0.085678 0.272326 0.031261 -0.047148 0.000000 -0.000000 -0.000000 -0.000000 -0.102466 0.042246 0.085127 0.000000 -0.000000 0.290217 0.009389 0.276627 0.000000 0.000000 0.100053 -0.000000 0.017860 0.000000 0.067356 -0.000000 0.042736 -0.080992 -0.140242 -0.000000 0.000000 -0.179558 -0.076813 -0.006645 -0.000000 0.066286 0.000000 0.000000 -0.000232 -0.000000 0.008470 -0.032908 0.000000 0.000000 -0.062892 -0.075529 -0.000000 0.000000 -0.042110 0.000000 0.126657 -0.014181 -0.054673 -0.000000 -0.042792 -0.000000 0.011799 0.000000 0.056410 0.064396 0.000000 0.000000 -0.000000 -0.000000 -0.037123 0.020621 -0.000000 0.080680 -0.000000 -0.082910 -0.041645 -0.000000 0.000000 -0.000000 0.000000 0.044233 0.026037 0.000000 0.000000 -0.000000 0.002041 0.006169 -0.039967 0.000000 0.019573 0.000000 -0.000000 -0.008426 0.000000 0.020596 -0.008591 -0.017244 -0.000000 -0.000000 -0.000000 -0.007468 -0.046195 -0.000000 0.081933 0.000000 0.070362 0.086328 -0.000000 -0.059848 0.061918 0.000000 -0.006329 0.000000 0.026586 0.000000 0.000000 -0.000000 -0.185366 0.169094 0.163362 0.000000 0.172451 
-0.000000 0.000109 -0.128626 -0.092402 0.000000 0.000000 0.106710 -0.045415 0.000000 0.000000 -0.141454 -0.084167 -0.043854 0.058061 0.010279 -0.000000 -0.025314 -0.148739 -0.000000 -0.100095 0.000000 0.000000 0.000000 0.206177 0.000000 0.087475 0.000000 0.044430 -0.000000 -0.022593 -0.190387 -0.051401 0.212722 -0.000000 -0.000000 0.000000 0.000000 0.003003 0.016194 -0.063005 -0.000000 0.000000 -0.125999 -0.045266 -0.120667 0.000000 -0.000000 -0.083712 0.000000 0.091657 0.000000 -0.034329 0.000000 -0.070690 -0.031573 -0.076870 -0.000000 -0.000000 0.031645 -0.089393 0.060656 0.000000 -0.154248 -0.000000 -0.000000 0.097902 -0.000000 -0.040943 0.044329 0.000000 0.000000 -0.016810 -0.001030 -0.000000 -0.000000 -0.130383 0.000000 0.059588 -0.033074 -0.048604 -0.000000 -0.067028 -0.000000 -0.090033 0.000000 0.068531 0.091254 0.000000 0.000000 0.000000 -0.000000 -0.090465 0.094995 -0.000000 0.095412 -0.000000 -0.142773 0.016381 -0.000000 0.000000 0.000000 0.000000 0.024063 -0.041144 -0.000000 0.000000 -0.000000 0.044896 -0.039751 0.000302 0.000000 0.002265 0.000000 0.000000 0.034116 0.000000 0.044751 0.012624 -0.042656 -0.000000 -0.000000 -0.000000 0.008577 -0.040237 0.000000 0.136248 0.000000 0.149120 0.179599 -0.000000 -0.136951 0.098854 0.000000 0.012641 0.000000 0.008181 0.000000 0.000000 -0.000000 -0.338571 0.306124 0.318256 0.000000 0.351386 
0.128626 0.000000 -0.000000 -0.133424 0.000000 0.000000 0.134786 -0.119177 -0.000000 -0.000000 0.228618 0.154516 0.246688 -0.151609 0.151141 -0.000000 0.151451 0.211109 0.000000 -0.057449 0.000000 0.000000 -0.000000 0.065144 -0.000000 0.115444 0.000000 -0.113159 0.000000 -0.184605 0.238882 0.328542 -0.318253 0.000000 0.000000 -0.000000 0.000000 0.282801 -0.183557 -0.196199 -0.000000 0.000000 -0.050818 0.032597 0.072935 -0.000000 -0.000000 0.001305 -0.000000 -0.099898 -0.000000 -0.043968 -0.000000 0.168670 -0.064682 0.211201 0.000000 -0.000000 -0.090250 0.052307 0.027739 0.000000 -0.125206 0.000000 -0.000000 0.060348 -0.000000 -0.001663 -0.008999 -0.000000 -0.000000 0.058330 -0.013505 0.000000 -0.000000 -0.012247 0.000000 0.020194 -0.046360 -0.033411 0.000000 -0.001021 -0.000000 -0.034942 0.000000 -0.013716 0.056548 0.000000 0.000000 0.000000 -0.000000 0.003697 0.026121 -0.000000 0.040919 -0.000000 -0.034604 -0.019211 -0.000000 -0.000000 -0.000000 0.000000 0.029089 0.002149 -0.000000 0.000000 -0.000000 0.017952 0.008891 0.029703 -0.000000 0.009939 -0.000000 0.000000 0.048493 0.000000 0.026219 0.038966 -0.020913 -0.000000 -0.000000 -0.000000 0.040526 -0.042705 -0.000000 0.032914 0.000000 0.031901 0.039422 -0.000000 -0.021683 0.030454 0.000000 -0.005392 0.000000 0.016249 0.000000 0.000000 -0.000000 -0.102863 0.093915 0.090489 -0.000000 0.089403 
-0.000000 0.128626 0.000109 0.009918 -0.064384 0.032803 0.000000 0.042757 0.128760 -0.000000 0.007743 -0.000000 0.000000 -0.019687 -0.000000 -0.066984 0.153689 0.000000 -0.000000 -0.000000 0.000000 -0.000000 0.161134 -0.061122 0.000000 -0.098560 0.161929 -0.000000 -0.000000 -0.187226 -0.000000 -0.063836 0.133441 -0.166718 0.135245 0.215167 -0.000000 -0.000000 -0.270813 -0.000000 0.000000 -0.223291 0.007821 -0.238116 0.000000 0.000000 -0.202254 0.000000 0.110826 -0.154602 -0.000000 0.095065 -0.172749 -0.000000 0.195968 0.000000 -0.116275 -0.000000 0.146612 -0.000000 0.025888 -0.000000 0.000000 0.095233 -0.000000 -0.000000 0.095904 0.042368 -0.085658 -0.125165 0.000000 -0.000000 -0.000000 0.000000 0.025822 -0.036102 -0.000000 0.000000 -0.000000 0.036127 0.000000 0.000000 0.018335 0.000000 -0.085779 0.117130 -0.077784 -0.000000 -0.000000 0.070826 0.118012 -0.080763 -0.004965 0.000000 0.000000 -0.016636 0.000000 0.006490 -0.004564 0.000000 -0.000000 0.002531 0.000000 -0.019631 0.014274 -0.000000 0.000000 -0.000000 -0.051898 -0.000000 -0.000000 -0.084926 0.114677 0.000000 -0.000000 0.056061 0.119595 -0.000000 -0.180730 -0.000000 -0.166932 0.113025 0.000000 0.000000 -0.000000 0.000000 -0.000000 -0.106915 -0.042858 -0.082760 0.000000 0.151832 -0.047519 0.170974 0.000000 0.000000 -0.170531 0.160831 0.000000 -0.018283 -0.047143 -0.000000 0.000000 0.000000 
