14.9818 0.0020624
16 0.000687466
16.9455 0.0020624
17.9636 0.00481226
18.9818 0.0171866
20 0.0343733
20.9455 0.0563722
21.9636 0.0983076
22.9818 0.165679
24 0.266737
24.9455 0.360232
25.9636 0.477789
26.9818 0.59672
28 0.750025
28.9455 0.864832
29.9636 0.980326
30.9818 1.0422
32 1.08826
32.9455 1.15563
33.9636 1.07863
34.9818 0.930828
36 0.85727
36.9455 0.732838
37.9636 0.589846
38.9818 0.477789
40 0.385668
40.9455 0.255737
41.9636 0.184928
42.9818 0.118244
44 0.0687466
44.9455 0.0364357
45.9636 0.0274986
46.9818 0.0199365
48 0.00756212
48.9455 0.00687466
49.9636 0.00343733
50.9818 0.00343733
