88.02 1.65134e-08
88.2 2.75224e-08
88.38 1.10089e-08
88.56 1.10089e-08
88.74 1.10089e-08
88.92 1.10089e-08
89.1 1.10089e-08
89.46 1.10089e-08
89.82 1.10089e-08
90 5.50447e-09
90.18 3.85313e-08
90.36 1.65134e-08
90.54 4.40358e-08
90.72 3.30268e-08
90.9 4.40358e-08
91.08 7.15582e-08
91.26 1.04585e-07
91.44 2.0917e-07
91.62 2.53206e-07
91.8 2.80728e-07
91.98 2.91737e-07
92.16 4.01827e-07
92.34 4.51367e-07
92.52 5.83474e-07
92.7 7.26591e-07
92.88 9.19247e-07
93.06 1.18897e-06
93.24 1.50272e-06
93.42 1.83849e-06
93.6 2.69169e-06
93.78 3.41828e-06
93.96 3.86414e-06
94.14 4.68981e-06
94.32 5.65309e-06
94.5 6.85307e-06
94.68 8.41084e-06
94.86 9.99612e-06
95.04 1.28254e-05
95.22 1.51593e-05
95.4 1.83354e-05
95.58 2.16711e-05
95.76 2.59756e-05
95.94 3.04563e-05
96.12 3.72653e-05
96.3 4.46853e-05
96.48 5.45824e-05
96.66 6.42868e-05
96.84 7.75635e-05
97.02 9.1699e-05
97.2 0.000110673
97.38 0.000128997
97.56 0.00015096
97.74 0.000177481
97.92 0.000207216
98.1 0.000244586
98.28 0.000282864
98.46 0.000332823
98.64 0.000386849
98.82 0.000452187
99 0.000521131
99.18 0.000604237
99.36 0.000701022
99.54 0.000805574
99.72 0.000927856
99.9 0.0010657
100.08 0.00121527
100.26 0.00140001
100.44 0.00160112
100.62 0.00182303
100.8 0.00207816
100.98 0.00234748
101.16 0.00266409
101.34 0.00300673
101.52 0.00339576
101.7 0.00381926
101.88 0.00429119
102.06 0.00481414
102.24 0.00536656
102.42 0.00599241
102.6 0.00667628
102.78 0.00741111
102.96 0.00822077
103.14 0.00908647
103.32 0.0100534
103.5 0.011068
103.68 0.0121718
103.86 0.0133617
104.04 0.0146499
104.22 0.0160165
104.4 0.0174522
104.58 0.0189664
104.76 0.0206125
104.94 0.0223272
105.12 0.0241792
105.3 0.0261131
105.48 0.0281325
105.66 0.0302329
105.84 0.0324275
106.02 0.0347162
106.2 0.037032
106.38 0.0394931
106.56 0.0420027
106.74 0.0445794
106.92 0.0472132
107.1 0.0498739
107.28 0.0525963
107.46 0.0553794
107.64 0.0581816
107.82 0.060994
108 0.0637989
108.18 0.0666142
108.36 0.069344
108.54 0.0720828
108.72 0.0747694
108.9 0.077409
109.08 0.0799652
109.26 0.0824333
109.44 0.084805
109.62 0.0870741
109.8 0.0891689
109.98 0.0911285
110.16 0.0930361
110.34 0.0946864
110.52 0.0962085
110.7 0.0975513
110.88 0.0986342
111.06 0.0995858
111.24 0.100383
111.42 0.100946
111.6 0.101221
111.78 0.101347
111.96 0.101279
112.14 0.100987
112.32 0.10047
112.5 0.0996898
112.68 0.0988177
112.86 0.0977015
113.04 0.0963713
113.22 0.094802
113.4 0.0931294
113.58 0.0913953
113.76 0.0893754
113.94 0.0873019
114.12 0.0850777
114.3 0.0827355
114.48 0.0802025
114.66 0.0776222
114.84 0.0750706
115.02 0.0724028
115.2 0.0696966
115.38 0.0668667
115.56 0.0640823
115.74 0.0612389
115.92 0.0584543
116.1 0.0556228
116.28 0.0528294
116.46 0.0500787
116.64 0.0474169
116.82 0.0447525
117 0.0421994
117.18 0.0396508
117.36 0.0372237
117.54 0.034847
117.72 0.0325582
117.9 0.0303648
118.08 0.0282125
118.26 0.0261799
118.44 0.0242606
118.62 0.0224061
118.8 0.0206556
118.98 0.0190503
119.16 0.0174955
119.34 0.0160362
119.52 0.0146718
119.7 0.0134041
119.88 0.0122054
120.06 0.0110999
120.24 0.0100831
120.42 0.00913049
120.6 0.00823295
120.78 0.00741117
120.96 0.0066668
121.14 0.00598775
121.32 0.0053659
121.5 0.00479126
121.68 0.00427907
121.86 0.00379924
122.04 0.00337755
122.22 0.00299178
122.4 0.00266293
122.58 0.00234254
122.76 0.00206602
122.94 0.00181305
123.12 0.00158194
123.3 0.00138501
123.48 0.00120891
123.66 0.00105356
123.84 0.000920585
124.02 0.000802635
124.2 0.000692309
124.38 0.000598672
124.56 0.000518323
124.74 0.000441993
124.92 0.000379066
125.1 0.000329635
125.28 0.000278114
125.46 0.000236384
125.64 0.000203071
125.82 0.000170809
126 0.000144982
126.18 0.000121731
126.36 0.000103495
126.54 8.82422e-05
126.72 7.31985e-05
126.9 6.16391e-05
127.08 5.12632e-05
127.26 4.32872e-05
127.44 3.5702e-05
127.62 2.93444e-05
127.8 2.39555e-05
127.98 2.0361e-05
128.16 1.64419e-05
128.34 1.32823e-05
128.52 1.10695e-05
128.7 8.59248e-06
128.88 7.46407e-06
129.06 5.70814e-06
129.24 4.59073e-06
129.42 3.73754e-06
129.6 2.97792e-06
129.78 2.28986e-06
129.96 1.75042e-06
130.14 1.45318e-06
130.32 1.25502e-06
130.5 1.07337e-06
130.68 8.64202e-07
130.86 6.60537e-07
131.04 5.00907e-07
131.22 3.46782e-07
131.4 2.64215e-07
131.58 2.80728e-07
131.76 2.0917e-07
131.94 1.81648e-07
132.12 1.37612e-07
132.3 3.85313e-08
132.48 3.85313e-08
132.66 3.30268e-08
132.84 6.05492e-08
133.02 6.05492e-08
133.2 1.65134e-08
133.38 1.10089e-08
133.56 2.20179e-08
133.74 1.65134e-08
