# 1801                          // number of points
# 0.5                           // barrier q*
# 0.333333333 0.66666666 8.16   // gA, gB, lattice-distance
# 0.2  0.5                      // left and right integration boundary of cage A
0 inf nan
0.000555556 inf nan
0.00111111 inf nan
0.00166667 inf nan
0.00222222 inf nan
0.00277778 inf nan
0.00333333 inf nan
0.00388889 inf nan
0.00444444 inf nan
0.005 inf nan
0.00555556 inf nan
0.00611111 inf nan
0.00666667 inf nan
0.00722222 inf nan
0.00777778 inf nan
0.00833333 inf nan
0.00888889 inf nan
0.00944444 inf nan
0.01 inf nan
0.0105556 inf nan
0.0111111 inf nan
0.0116667 inf nan
0.0122222 inf nan
0.0127778 inf nan
0.0133333 inf nan
0.0138889 inf nan
0.0144444 inf nan
0.015 inf nan
0.0155556 inf nan
0.0161111 inf nan
0.0166667 inf nan
0.0172222 inf nan
0.0177778 inf nan
0.0183333 inf nan
0.0188889 inf nan
0.0194444 inf nan
0.02 inf nan
0.0205556 inf nan
0.0211111 inf nan
0.0216667 inf nan
0.0222222 inf nan
0.0227778 inf nan
0.0233333 inf nan
0.0238889 inf nan
0.0244444 inf nan
0.025 inf nan
0.0255556 inf nan
0.0261111 inf nan
0.0266667 inf nan
0.0272222 inf nan
0.0277778 inf nan
0.0283333 inf nan
0.0288889 inf nan
0.0294444 inf nan
0.03 inf nan
0.0305556 inf nan
0.0311111 inf nan
0.0316667 inf nan
0.0322222 inf nan
0.0327778 inf nan
0.0333333 inf nan
0.0338889 inf nan
0.0344444 inf nan
0.035 inf nan
0.0355556 inf nan
0.0361111 inf nan
0.0366667 inf nan
0.0372222 inf nan
0.0377778 inf nan
0.0383333 inf nan
0.0388889 inf nan
0.0394444 inf nan
0.04 inf nan
0.0405556 inf nan
0.0411111 inf nan
0.0416667 inf nan
0.0422222 inf nan
0.0427778 inf nan
0.0433333 inf nan
0.0438889 inf nan
0.0444444 inf nan
0.045 inf nan
0.0455556 inf nan
0.0461111 inf nan
0.0466667 inf nan
0.0472222 inf nan
0.0477778 inf nan
0.0483333 inf nan
0.0488889 inf nan
0.0494444 inf nan
0.05 inf nan
0.0505556 inf nan
0.0511111 inf nan
0.0516667 inf nan
0.0522222 inf nan
0.0527778 inf nan
0.0533333 inf nan
0.0538889 inf nan
0.0544444 inf nan
0.055 inf nan
0.0555556 inf nan
0.0561111 inf nan
0.0566667 inf nan
0.0572222 inf nan
0.0577778 inf nan
0.0583333 inf nan
0.0588889 inf nan
0.0594444 inf nan
0.06 inf nan
0.0605556 inf nan
0.0611111 inf nan
0.0616667 inf nan
0.0622222 inf nan
0.0627778 inf nan
0.0633333 inf nan
0.0638889 inf nan
0.0644444 inf nan
0.065 inf nan
0.0655556 inf nan
0.0661111 inf nan
0.0666667 inf nan
0.0672222 inf nan
0.0677778 inf nan
0.0683333 inf nan
0.0688889 inf nan
0.0694444 inf nan
0.07 inf nan
0.0705556 inf nan
0.0711111 inf nan
0.0716667 inf nan
0.0722222 inf nan
0.0727778 inf nan
0.0733333 inf nan
0.0738889 inf nan
0.0744444 inf nan
0.075 inf nan
0.0755556 inf nan
0.0761111 inf nan
0.0766667 inf nan
0.0772222 inf nan
0.0777778 inf nan
0.0783333 inf nan
0.0788889 inf nan
0.0794444 inf nan
0.08 inf nan
0.0805556 inf nan
0.0811111 inf nan
0.0816667 inf nan
0.0822222 inf nan
0.0827778 inf nan
0.0833333 inf nan
0.0838889 inf nan
0.0844444 inf nan
0.085 inf nan
0.0855556 inf nan
0.0861111 inf nan
0.0866667 inf nan
0.0872222 inf nan
0.0877778 inf nan
0.0883333 inf nan
0.0888889 inf nan
0.0894444 inf nan
0.09 inf nan
0.0905556 inf nan
0.0911111 inf nan
0.0916667 inf nan
0.0922222 inf nan
0.0927778 inf nan
0.0933333 inf nan
0.0938889 inf nan
0.0944444 inf nan
0.095 inf nan
